FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,OBJECTID,Shape_Leng,RiverMile,Distance
111,693,366962990,100529829,Vessel,40.44009667,-80.01497167,2014-06-01 09:00:44.153,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00252016
112,694,366962990,100529829,Vessel,40.440125,-80.01497833,2014-06-01 09:30:44.327,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00249191
113,695,366962990,100529829,Vessel,40.44008667,-80.01492833,2014-06-01 10:03:24.747,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.18,1,0.014501179,1,0.00254903
114,696,366962990,100529829,Vessel,40.44013333,-80.01496333,2014-06-01 10:30:04.747,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00249144
115,697,366962990,100529829,Vessel,40.44015667,-80.01493833,2014-06-01 11:01:23.137,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00248259
116,698,366962990,100529829,Vessel,40.44010333,-80.01498,2014-06-01 11:30:04.497,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00251044
117,699,366962990,100529829,Vessel,40.440095,-80.01496167,2014-06-01 12:01:43.017,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00252621
118,700,366962990,100529829,Vessel,40.440125,-80.01497,2014-06-01 12:31:02.633,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00249574
119,701,366962990,100529829,Vessel,40.440115,-80.01498,2014-06-01 13:00:44.053,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00250005
120,702,366962990,100529829,Vessel,40.440045,-80.01496667,2014-06-01 13:30:43.647,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.0025685
121,703,366962990,100529829,Vessel,40.44012,-80.01502833,2014-06-01 14:00:44.117,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00247389
